201.4908 	EXP 	textbox: autoDraw = False
201.4908 	EXP 	fixation: autoDraw = True
201.6443 	DATA 	Mouse:  Left button up, pos=(742,126)
202.4740 	EXP 	fixation_2: autoDraw = True
202.4909 	EXP 	fixation: autoDraw = False
202.7979 	DATA 	Keypress: space
202.8073 	EXP 	fixation: autoDraw = False
202.8073 	EXP 	fixation_2: autoDraw = False
203.7907 	EXP 	text: autoDraw = True
203.7907 	EXP 	textbox: autoDraw = True
205.2652 	DATA 	Keypress: 9
205.4742 	DATA 	Keypress: 8
205.6080 	DATA 	Keypress: 0
206.7312 	DATA 	Mouse: Left button down, pos=(742,126)
206.7439 	EXP 	New trial (rep=1, index=3): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
206.7570 	EXP 	text: autoDraw = False
206.7570 	EXP 	textbox: autoDraw = False
206.7570 	EXP 	fixation: autoDraw = True
206.8943 	DATA 	Mouse:  Left button up, pos=(742,126)
207.7402 	EXP 	fixation_2: autoDraw = True
207.7568 	EXP 	fixation: autoDraw = False
208.0467 	DATA 	Keypress: space
208.0571 	EXP 	fixation: autoDraw = False
208.0571 	EXP 	fixation_2: autoDraw = False
208.4403 	EXP 	text: autoDraw = True
208.4403 	EXP 	textbox: autoDraw = True
209.2411 	DATA 	Keypress: 9
209.3745 	DATA 	Keypress: 9
209.4981 	DATA 	Keypress: 9
210.3984 	DATA 	Mouse: Left button down, pos=(667,174)
210.4108 	EXP 	New trial (rep=1, index=4): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
210.4233 	EXP 	text: autoDraw = False
210.4233 	EXP 	textbox: autoDraw = False
210.4233 	EXP 	fixation: autoDraw = True
210.5600 	DATA 	Mouse:  Left button up, pos=(667,174)
211.4068 	EXP 	fixation_2: autoDraw = True
211.4232 	EXP 	fixation: autoDraw = False
211.7131 	DATA 	Keypress: space
211.7232 	EXP 	fixation: autoDraw = False
211.7232 	EXP 	fixation_2: autoDraw = False
212.1069 	EXP 	text: autoDraw = True
212.1069 	EXP 	textbox: autoDraw = True
213.9075 	DATA 	Keypress: 5
214.0571 	DATA 	Keypress: 0
214.1734 	DATA 	Keypress: 0
215.5070 	DATA 	Mouse: Left button down, pos=(666,174)
215.5099 	EXP 	New trial (rep=1, index=5): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
215.5229 	EXP 	text: autoDraw = False
215.5229 	EXP 	textbox: autoDraw = False
215.5229 	EXP 	fixation: autoDraw = True
215.6770 	DATA 	Mouse:  Left button up, pos=(666,174)
216.5063 	EXP 	fixation_2: autoDraw = True
216.5227 	EXP 	fixation: autoDraw = False
216.7962 	DATA 	Keypress: space
216.8063 	EXP 	fixation: autoDraw = False
216.8063 	EXP 	fixation_2: autoDraw = False
217.4894 	EXP 	text: autoDraw = True
217.4894 	EXP 	textbox: autoDraw = True
218.0803 	DATA 	Keypress: 8
218.3142 	DATA 	Keypress: 0
218.4476 	DATA 	Keypress: 0
219.1567 	DATA 	Keypress: backspace
219.2897 	DATA 	Keypress: backspace
219.8133 	DATA 	Keypress: 9
219.9466 	DATA 	Keypress: 0
221.4229 	DATA 	Mouse: Left button down, pos=(666,174)
221.4266 	EXP 	New trial (rep=1, index=6): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
221.4390 	EXP 	text: autoDraw = False
221.4390 	EXP 	textbox: autoDraw = False
221.4390 	EXP 	fixation: autoDraw = True
221.5925 	DATA 	Mouse:  Left button up, pos=(666,174)
222.4224 	EXP 	fixation_2: autoDraw = True
222.4389 	EXP 	fixation: autoDraw = False
222.9119 	DATA 	Keypress: space
222.9222 	EXP 	fixation: autoDraw = False
222.9222 	EXP 	fixation_2: autoDraw = False
223.6058 	EXP 	text: autoDraw = True
223.6058 	EXP 	textbox: autoDraw = True
224.3301 	DATA 	Keypress: 9
224.5228 	DATA 	Keypress: 0
224.6392 	DATA 	Keypress: 0
225.7461 	DATA 	Mouse: Left button down, pos=(666,174)
225.7595 	EXP 	New trial (rep=1, index=7): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
225.7721 	EXP 	text: autoDraw = False
225.7721 	EXP 	textbox: autoDraw = False
225.7721 	EXP 	fixation: autoDraw = True
225.9092 	DATA 	Mouse:  Left button up, pos=(666,174)
226.7552 	EXP 	fixation_2: autoDraw = True
226.7721 	EXP 	fixation: autoDraw = False
227.0787 	DATA 	Keypress: space
227.0885 	EXP 	fixation: autoDraw = False
227.0885 	EXP 	fixation_2: autoDraw = False
227.4719 	EXP 	text: autoDraw = True
227.4719 	EXP 	textbox: autoDraw = True
229.6225 	DATA 	Keypress: 6
231.1886 	DATA 	Keypress: 4
231.3129 	DATA 	Keypress: 0
232.6133 	DATA 	Mouse: Left button down, pos=(665,173)
232.6249 	EXP 	New trial (rep=1, index=8): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
232.6380 	EXP 	text: autoDraw = False
232.6380 	EXP 	textbox: autoDraw = False
232.6380 	EXP 	fixation: autoDraw = True
232.7749 	DATA 	Mouse:  Left button up, pos=(665,173)
233.6214 	EXP 	fixation_2: autoDraw = True
233.6379 	EXP 	fixation: autoDraw = False
233.8780 	DATA 	Keypress: space
233.8879 	EXP 	fixation: autoDraw = False
233.8879 	EXP 	fixation_2: autoDraw = False
234.8712 	EXP 	text: autoDraw = True
234.8712 	EXP 	textbox: autoDraw = True
237.5548 	DATA 	Keypress: 0
238.5713 	DATA 	Keypress: backspace
238.7884 	DATA 	Keypress: 9
238.9453 	DATA 	Keypress: 9
239.0713 	DATA 	Keypress: 9
240.4048 	DATA 	Mouse: Left button down, pos=(666,174)
240.4086 	EXP 	New trial (rep=1, index=9): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
240.4207 	EXP 	text: autoDraw = False
240.4207 	EXP 	textbox: autoDraw = False
240.4207 	EXP 	fixation: autoDraw = True
240.5743 	DATA 	Mouse:  Left button up, pos=(666,174)
241.4040 	EXP 	fixation_2: autoDraw = True
241.4206 	EXP 	fixation: autoDraw = False
241.8592 	DATA 	Keypress: space
241.8872 	EXP 	fixation: autoDraw = False
241.8872 	EXP 	fixation_2: autoDraw = False
242.8706 	EXP 	text: autoDraw = True
242.8706 	EXP 	textbox: autoDraw = True
248.2443 	DATA 	Keypress: 4
248.4704 	DATA 	Keypress: 5
248.5943 	DATA 	Keypress: 0
249.9456 	DATA 	Mouse: Left button down, pos=(665,173)
249.9572 	EXP 	New trial (rep=1, index=10): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
249.9698 	EXP 	text: autoDraw = False
249.9698 	EXP 	textbox: autoDraw = False
249.9698 	EXP 	fixation: autoDraw = True
250.1077 	DATA 	Mouse:  Left button up, pos=(665,173)
250.9532 	EXP 	fixation_2: autoDraw = True
250.9698 	EXP 	fixation: autoDraw = False
251.1908 	DATA 	Keypress: space
251.2197 	EXP 	fixation: autoDraw = False
251.2197 	EXP 	fixation_2: autoDraw = False
252.2031 	EXP 	text: autoDraw = True
252.2031 	EXP 	textbox: autoDraw = True
254.6440 	DATA 	Keypress: 6
255.9274 	DATA 	Keypress: 8
256.0932 	DATA 	Keypress: 0
257.1539 	DATA 	Mouse: Left button down, pos=(668,176)
257.1572 	EXP 	New trial (rep=1, index=11): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
257.1692 	EXP 	text: autoDraw = False
257.1692 	EXP 	textbox: autoDraw = False
257.1692 	EXP 	fixation: autoDraw = True
257.3067 	DATA 	Mouse:  Left button up, pos=(668,176)
258.1525 	EXP 	fixation_2: autoDraw = True
258.1691 	EXP 	fixation: autoDraw = False
258.6075 	DATA 	Keypress: space
258.6358 	EXP 	fixation: autoDraw = False
258.6358 	EXP 	fixation_2: autoDraw = False
259.3191 	EXP 	text: autoDraw = True
259.3191 	EXP 	textbox: autoDraw = True
261.6260 	DATA 	Keypress: 4
